Script started on Tue 05 May 2026 10:10:59 PM EDT
]0;mdv@login00.darwin:~/nnp_public/pre-parallel[?1034h[(ea-cisc372-silber:mdv)@login00.darwin pre-parallel]$ salloc --ntasks=1 --cpus-per-task=1 --gpus=1 --partition=gpu-v100
salloc: Granted job allocation 6206903
Predicted digit: 6 (confidence 0.99)
Predicted digit: 1 (confidence 0.98)
Predicted digit: 7 (confidence 1.00)
Predicted digit: 3 (confidence 0.99)
Predicted digit: 8 (confidence 0.94)
Predicted digit: 7 (confidence 0.99)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 9 (confidence 0.79)
Predicted digit: 0 (confidence 0.34)
Predicted digit: 5 (confidence 0.86)
Predicted digit: 8 (confidence 0.85)
Predicted digit: 3 (confidence 1.00)
Predicted digit: 9 (confidence 0.99)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 5 (confidence 0.95)
Predicted digit: 7 (confidence 0.99)
Predicted digit: 1 (confidence 0.99)
Predicted digit: 6 (confidence 0.99)
Predicted digit: 1 (confidence 0.99)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 9 (confidence 0.99)
Predicted digit: 3 (confidence 0.78)
Predicted digit: 3 (confidence 0.86)
Predicted digit: 4 (confidence 1.00)
Predicted digit: 4 (confidence 1.00)
Predicted digit: 0 (confidence 0.99)
Predicted digit: 6 (confidence 0.98)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 3 (confidence 0.71)
Predicted digit: 4 (confidence 0.99)
Predicted digit: 2 (confidence 0.98)
Predicted digit: 3 (confidence 0.54)
Predicted digit: 4 (confidence 0.99)
Predicted digit: 6 (confidence 0.94)
Predicted digit: 0 (confidence 0.97)
Predicted digit: 0 (confidence 0.98)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 0 (confidence 0.99)
Predicted digit: 1 (confidence 0.92)
Predicted digit: 4 (confidence 0.98)
Predicted digit: 5 (confidence 0.89)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 9 (confidence 0.72)
Predicted digit: 8 (confidence 0.61)
Predicted digit: 9 (confidence 0.95)
Predicted digit: 0 (confidence 0.97)
Predicted digit: 1 (confidence 0.94)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 3 (confidence 0.64)
Predicted digit: 9 (confidence 0.45)
Predicted digit: 5 (confidence 0.77)
Predicted digit: 6 (confidence 0.99)
Predicted digit: 7 (confidence 0.63)
Predicted digit: 8 (confidence 0.97)
Predicted digit: 0 (confidence 0.99)
Predicted digit: 1 (confidence 0.97)
Predicted digit: 2 (confidence 0.99)
Predicted digit: 3 (confidence 0.98)
Predicted digit: 4 (confidence 0.49)
Predicted digit: 3 (confidence 0.61)
Predicted digit: 6 (confidence 0.99)
Predicted digit: 7 (confidence 0.69)
Predicted digit: 8 (confidence 0.76)
Predicted digit: 9 (confidence 0.95)
Predicted digit: 8 (confidence 0.82)
Predicted digit: 9 (confidence 0.63)
Predicted digit: 1 (confidence 1.00)
Predicted digit: 3 (confidence 0.98)
Predicted digit: 7 (confidence 0.90)
Predicted digit: 3 (confidence 0.76)
Predicted digit: 2 (confidence 0.98)
Predicted digit: 8 (confidence 0.98)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 9 (confidence 0.63)
Predicted digit: 3 (confidence 0.62)
Predicted digit: 9 (confidence 0.86)
Predicted digit: 9 (confidence 0.93)
Predicted digit: 0 (confidence 0.72)
Predicted digit: 9 (confidence 0.88)
Predicted digit: 1 (confidence 0.97)
Predicted digit: 1 (confidence 0.99)
Predicted digit: 3 (confidence 0.70)
Predicted digit: 8 (confidence 0.99)
Predicted digit: 8 (confidence 0.95)
Predicted digit: 6 (confidence 0.95)
Predicted digit: 3 (confidence 0.99)
Predicted digit: 2 (confidence 0.98)
Predicted digit: 1 (confidence 0.99)
Predicted digit: 8 (confidence 0.98)
Predicted digit: 3 (confidence 0.98)
Predicted digit: 2 (confidence 0.99)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 5 (confidence 0.82)
Predicted digit: 6 (confidence 0.99)
Predicted digit: 0 (confidence 0.72)
Predicted digit: 0 (confidence 0.98)
Predicted digit: 1 (confidence 0.99)
Predicted digit: 0 (confidence 0.81)
Predicted digit: 2 (confidence 0.55)
Predicted digit: 3 (confidence 0.87)
Predicted digit: 1 (confidence 0.98)
Predicted digit: 9 (confidence 0.97)
Predicted digit: 2 (confidence 0.99)
Predicted digit: 1 (confidence 0.99)
Predicted digit: 9 (confidence 0.86)
Predicted digit: 6 (confidence 0.99)
Predicted digit: 0 (confidence 0.99)
Predicted digit: 4 (confidence 0.98)
Predicted digit: 6 (confidence 0.99)
Predicted digit: 1 (confidence 0.99)
Predicted digit: 7 (confidence 0.67)
Predicted digit: 3 (confidence 0.87)
Predicted digit: 8 (confidence 0.94)
Predicted digit: 9 (confidence 0.63)
Predicted digit: 2 (confidence 0.89)
Predicted digit: 9 (confidence 0.95)
Predicted digit: 6 (confidence 0.98)
Predicted digit: 5 (confidence 0.60)
Predicted digit: 8 (confidence 0.91)
Predicted digit: 0 (confidence 0.62)
Predicted digit: 3 (confidence 0.84)
Predicted digit: 9 (confidence 0.56)
Predicted digit: 1 (confidence 0.99)
Predicted digit: 6 (confidence 0.91)
Predicted digit: 1 (confidence 0.99)
Predicted digit: 0 (confidence 0.91)
Predicted digit: 9 (confidence 0.95)
Predicted digit: 6 (confidence 0.99)
Predicted digit: 2 (confidence 0.71)
Predicted digit: 3 (confidence 0.59)
Predicted digit: 9 (confidence 0.49)
Predicted digit: 2 (confidence 0.93)
Predicted digit: 3 (confidence 0.78)
Predicted digit: 9 (confidence 0.63)
Predicted digit: 4 (confidence 0.95)
Predicted digit: 6 (confidence 0.98)
Predicted digit: 0 (confidence 0.99)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 2 (confidence 0.99)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 1 (confidence 0.99)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 3 (confidence 0.60)
Predicted digit: 9 (confidence 0.84)
Predicted digit: 5 (confidence 0.62)
Predicted digit: 6 (confidence 0.69)
Predicted digit: 7 (confidence 0.93)
Predicted digit: 8 (confidence 0.93)
Predicted digit: 9 (confidence 0.99)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 1 (confidence 0.93)
Predicted digit: 2 (confidence 0.98)
Predicted digit: 3 (confidence 0.81)
Predicted digit: 4 (confidence 0.73)
Predicted digit: 5 (confidence 0.99)
Predicted digit: 6 (confidence 0.58)
Predicted digit: 7 (confidence 0.78)
Predicted digit: 8 (confidence 0.87)
Predicted digit: 9 (confidence 0.91)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 1 (confidence 0.97)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 5 (confidence 0.51)
Predicted digit: 4 (confidence 0.97)
Predicted digit: 5 (confidence 0.75)
Predicted digit: 6 (confidence 0.89)
Predicted digit: 7 (confidence 0.97)
Predicted digit: 8 (confidence 0.94)
Predicted digit: 9 (confidence 0.77)
Predicted digit: 8 (confidence 0.96)
Predicted digit: 6 (confidence 0.99)
Predicted digit: 5 (confidence 0.90)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 8 (confidence 0.95)
Predicted digit: 9 (confidence 0.75)
Predicted digit: 4 (confidence 0.86)
Predicted digit: 1 (confidence 0.96)
Predicted digit: 9 (confidence 0.94)
Predicted digit: 5 (confidence 0.53)
Predicted digit: 5 (confidence 0.70)
Predicted digit: 0 (confidence 0.97)
Predicted digit: 4 (confidence 0.57)
Predicted digit: 8 (confidence 0.82)
Predicted digit: 9 (confidence 0.99)
Predicted digit: 1 (confidence 0.95)
Predicted digit: 4 (confidence 0.96)
Predicted digit: 0 (confidence 0.99)
Predicted digit: 5 (confidence 0.78)
Predicted digit: 5 (confidence 0.85)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 1 (confidence 0.98)
Predicted digit: 8 (confidence 0.42)
Predicted digit: 4 (confidence 0.80)
Predicted digit: 0 (confidence 0.79)
Predicted digit: 7 (confidence 0.76)
Predicted digit: 6 (confidence 0.99)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 1 (confidence 0.99)
Predicted digit: 9 (confidence 0.55)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 8 (confidence 0.95)
Predicted digit: 9 (confidence 0.89)
Predicted digit: 5 (confidence 0.89)
Predicted digit: 1 (confidence 0.87)
Predicted digit: 7 (confidence 0.93)
Predicted digit: 9 (confidence 0.92)
Predicted digit: 8 (confidence 0.95)
Predicted digit: 6 (confidence 0.47)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 8 (confidence 0.64)
Predicted digit: 1 (confidence 0.72)
Predicted digit: 7 (confidence 0.81)
Predicted digit: 7 (confidence 0.79)
Predicted digit: 1 (confidence 0.95)
Predicted digit: 3 (confidence 0.83)
Predicted digit: 2 (confidence 0.99)
Predicted digit: 3 (confidence 0.94)
Predicted digit: 1 (confidence 0.98)
Predicted digit: 4 (confidence 0.94)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 0 (confidence 0.99)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 7 (confidence 0.98)
Predicted digit: 8 (confidence 0.98)
Predicted digit: 4 (confidence 0.71)
Predicted digit: 6 (confidence 0.67)
Predicted digit: 4 (confidence 0.51)
Predicted digit: 9 (confidence 0.86)
Predicted digit: 5 (confidence 0.60)
Predicted digit: 8 (confidence 0.41)
Predicted digit: 4 (confidence 0.90)
Predicted digit: 7 (confidence 0.46)
Predicted digit: 2 (confidence 0.88)
Predicted digit: 5 (confidence 0.95)
Predicted digit: 6 (confidence 0.86)
Predicted digit: 3 (confidence 0.80)
Predicted digit: 6 (confidence 0.98)
Predicted digit: 9 (confidence 0.86)
Predicted digit: 6 (confidence 0.96)
Predicted digit: 3 (confidence 0.58)
Predicted digit: 0 (confidence 0.69)
Predicted digit: 2 (confidence 0.97)
Predicted digit: 4 (confidence 0.45)
Predicted digit: 6 (confidence 0.83)
Predicted digit: 9 (confidence 0.94)
Predicted digit: 0 (confidence 0.99)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 3 (confidence 0.52)
Predicted digit: 3 (confidence 0.53)
Predicted digit: 1 (confidence 0.97)
Predicted digit: 3 (confidence 0.57)
Predicted digit: 3 (confidence 0.80)
Predicted digit: 9 (confidence 0.94)
Predicted digit: 7 (confidence 0.95)
Predicted digit: 8 (confidence 0.87)
Predicted digit: 7 (confidence 0.97)
Predicted digit: 2 (confidence 0.98)
Predicted digit: 2 (confidence 0.97)
Predicted digit: 5 (confidence 0.58)
Predicted digit: 7 (confidence 0.95)
Predicted digit: 9 (confidence 0.97)
Predicted digit: 8 (confidence 0.63)
Predicted digit: 2 (confidence 0.96)
Predicted digit: 1 (confidence 0.99)
Predicted digit: 8 (confidence 0.30)
Predicted digit: 1 (confidence 0.98)
Predicted digit: 3 (confidence 0.98)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 1 (confidence 0.95)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 8 (confidence 0.59)
Predicted digit: 4 (confidence 1.00)
Predicted digit: 5 (confidence 1.00)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 7 (confidence 1.00)
Predicted digit: 8 (confidence 0.99)
Predicted digit: 5 (confidence 0.45)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 1 (confidence 0.97)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 3 (confidence 0.72)
Predicted digit: 4 (confidence 1.00)
Predicted digit: 5 (confidence 1.00)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 7 (confidence 0.99)
Predicted digit: 8 (confidence 0.87)
Predicted digit: 5 (confidence 0.84)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 1 (confidence 0.83)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 3 (confidence 0.98)
Predicted digit: 4 (confidence 1.00)
Predicted digit: 5 (confidence 0.86)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 7 (confidence 1.00)
Predicted digit: 8 (confidence 0.96)
Predicted digit: 5 (confidence 0.49)
Predicted digit: 1 (confidence 0.99)
Predicted digit: 2 (confidence 0.51)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 5 (confidence 0.98)
Predicted digit: 3 (confidence 0.98)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 7 (confidence 1.00)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 4 (confidence 1.00)
Predicted digit: 1 (confidence 0.87)
Predicted digit: 4 (confidence 1.00)
Predicted digit: 3 (confidence 0.97)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 7 (confidence 1.00)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 3 (confidence 0.99)
Predicted digit: 1 (confidence 0.91)
Predicted digit: 6 (confidence 0.24)
Predicted digit: 1 (confidence 0.90)
Predicted digit: 8 (confidence 0.60)
Predicted digit: 5 (confidence 0.47)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 1 (confidence 0.90)
Predicted digit: 3 (confidence 0.97)
Predicted digit: 0 (confidence 0.95)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 7 (confidence 1.00)
Predicted digit: 5 (confidence 0.96)
Predicted digit: 7 (confidence 0.97)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 0 (confidence 0.57)
Predicted digit: 1 (confidence 1.00)
Predicted digit: 9 (confidence 0.47)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 0 (confidence 0.99)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 2 (confidence 0.99)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 1 (confidence 0.94)
Predicted digit: 5 (confidence 0.98)
Predicted digit: 8 (confidence 0.98)
Predicted digit: 4 (confidence 1.00)
Predicted digit: 3 (confidence 0.99)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 1 (confidence 0.99)
Predicted digit: 5 (confidence 0.99)
Predicted digit: 4 (confidence 1.00)
Predicted digit: 4 (confidence 1.00)
Predicted digit: 8 (confidence 0.96)
Predicted digit: 5 (confidence 1.00)
Predicted digit: 7 (confidence 0.97)
Predicted digit: 5 (confidence 1.00)
Predicted digit: 7 (confidence 0.99)
Predicted digit: 8 (confidence 0.99)
Predicted digit: 3 (confidence 1.00)
Predicted digit: 4 (confidence 0.99)
Predicted digit: 8 (confidence 0.90)
Predicted digit: 8 (confidence 0.99)
Predicted digit: 5 (confidence 0.99)
Predicted digit: 2 (confidence 0.99)
Predicted digit: 0 (confidence 0.74)
Predicted digit: 7 (confidence 1.00)
Predicted digit: 1 (confidence 0.99)
Predicted digit: 3 (confidence 0.61)
Predicted digit: 8 (confidence 0.97)
Predicted digit: 1 (confidence 1.00)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 7 (confidence 1.00)
Predicted digit: 5 (confidence 0.98)
Predicted digit: 5 (confidence 0.65)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 8 (confidence 0.38)
Predicted digit: 4 (confidence 1.00)
Predicted digit: 7 (confidence 0.99)
Predicted digit: 7 (confidence 1.00)
Predicted digit: 5 (confidence 0.61)
Predicted digit: 0 (confidence 0.62)
Predicted digit: 3 (confidence 0.72)
Predicted digit: 4 (confidence 0.99)
Predicted digit: 4 (confidence 1.00)
Predicted digit: 3 (confidence 0.99)
Predicted digit: 8 (confidence 0.97)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 2 (confidence 0.99)
Predicted digit: 0 (confidence 0.95)
Predicted digit: 1 (confidence 0.99)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 3 (confidence 0.96)
Predicted digit: 4 (confidence 1.00)
Predicted digit: 5 (confidence 1.00)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 7 (confidence 0.90)
Predicted digit: 8 (confidence 0.93)
Predicted digit: 9 (confidence 0.98)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 1 (confidence 0.99)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 3 (confidence 0.90)
Predicted digit: 4 (confidence 1.00)
Predicted digit: 5 (confidence 1.00)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 7 (confidence 0.95)
Predicted digit: 8 (confidence 0.98)
Predicted digit: 9 (confidence 0.97)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 1 (confidence 0.99)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 3 (confidence 0.99)
Predicted digit: 4 (confidence 0.93)
Predicted digit: 5 (confidence 0.99)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 7 (confidence 0.95)
Predicted digit: 8 (confidence 0.99)
Predicted digit: 9 (confidence 0.95)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 8 (confidence 0.98)
Predicted digit: 3 (confidence 0.99)
Predicted digit: 9 (confidence 0.97)
Predicted digit: 5 (confidence 0.97)
Predicted digit: 5 (confidence 0.99)
Predicted digit: 2 (confidence 0.99)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 8 (confidence 0.97)
Predicted digit: 4 (confidence 0.96)
Predicted digit: 9 (confidence 0.97)
Predicted digit: 1 (confidence 1.00)
Predicted digit: 7 (confidence 0.78)
Predicted digit: 1 (confidence 0.99)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 3 (confidence 0.99)
Predicted digit: 5 (confidence 0.70)
Predicted digit: 9 (confidence 0.99)
Predicted digit: 6 (confidence 1.00)
Predicted digit: 9 (confidence 0.99)
Predicted digit: 1 (confidence 0.97)
Predicted digit: 1 (confidence 0.98)
Predicted digit: 1 (confidence 0.98)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 9 (confidence 0.94)
Predicted digit: 5 (confidence 1.00)
Predicted digit: 6 (confidence 0.98)
Predicted digit: 8 (confidence 0.91)
Predicted digit: 1 (confidence 0.98)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 0 (confidence 1.00)
Predicted digit: 7 (confidence 0.82)
Predicted digit: 7 (confidence 0.78)
Predicted digit: 5 (confidence 0.98)
Predicted digit: 8 (confidence 0.96)
Predicted digit: 2 (confidence 1.00)
Predicted digit: 9 (confidence 0.99)
Predicted digit: 8 (confidence 0.99)
Predicted digit: 9 (confidence 0.98)
Predicted digit: 0 (confidence 0.99)
Predicted digit: 4 (confidence 0.95)
Predicted digit: 6 (confidence 0.92)
Predicted digit: 7 (confidence 0.98)
Predicted digit: 1 (confidence 0.99)
